build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Subtlety,Windshaper,Horde,491.9929414894455,15.31132676805706,0.21653485973312503,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,Human,Alliance,501.9140389193237,15.780993244296186,0.22317694673801855,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,496.37448670832225,15.59574942738129,0.2205572035557505,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,499.24060509123586,15.637449694559884,0.22114693438973598,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,498.44122274798787,15.779429051525435,0.22315482571171294,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,High Order,Alliance,491.9929414894455,15.31132676805706,0.21653485973312503,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Demonic Pact,Orc,Horde,682.0474219345115,23.5537948374901,0.3331009610453189,5000,0,4.52,4.52,16,16,linear-v1,45.199999999999996,402.00000000000006,5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Troll,Horde,677.1393697344911,23.611251531667214,0.33391352140686287,5000,0,4.52,4.52,16,16,linear-v1,45.199999999999996,402.00000000000006,5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Undead,Horde,686.1039576043631,24.07515926339865,0.3404741674659062,5000,0,4.52,4.52,16,16,linear-v1,45.199999999999996,402.00000000000006,5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Human,Alliance,688.2093090834153,24.39307318855417,0.3449701493121282,5000,0,4.52,4.52,16,16,linear-v1,45.199999999999996,402.00000000000006,5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,686.9718985385175,23.87640286668581,0.3376633275475092,5000,0,4.52,4.52,16,16,linear-v1,45.199999999999996,402.00000000000006,5.329070518200751e-15,011-0005003221220311351-0550005003
Affliction,Orc,Horde,669.926266684142,26.173723255493453,0.37015234405718916,5000,0.0101,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,2525000013520105--0550015103
Affliction,Troll,Horde,665.7976002494885,26.18600570175726,0.37032604407804315,5000,0.007845454600000001,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,2525000013520105--0550015103
Affliction,Undead,Horde,673.6316419792394,26.26699182547443,0.37147136082329163,5000,0.0121,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,2525000013520105--0550015103
Affliction,Human,Alliance,676.1722288940139,26.360093197948707,0.3727880130595783,5000,0.0109,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,2525000013520105--0550015103
Affliction,Gnome,Alliance,675.8113466614224,26.810925225308686,0.3791637407340247,5000,0.0049,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,2525000013520105--0550015103
DS/Ruin,Orc,Horde,620.6638351618172,28.446575058971856,0.40229532251462224,5000,0.0009,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,252200001351-0025003001-0550005103
DS/Ruin,Troll,Horde,616.0725065184321,28.304166351611872,0.4002813592611371,5000,0.0003272727344,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,252200001351-0025003001-0550005103
DS/Ruin,Undead,Horde,625.8961427875024,28.31577559672585,0.40044553878002814,5000,0.0019,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,252200001351-0025003001-0550005103
DS/Ruin,Human,Alliance,626.6782529435243,28.71827057570597,0.4061376773606357,5000,0.001,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,252200001351-0025003001-0550005103
DS/Ruin,Gnome,Alliance,625.278053801025,28.651184724084985,0.40518894014857826,5000,0.0004,0.5199999999999996,0.5199999999999996,16,16,linear-v1,5.199999999999996,402.00000000000006,8.881784197001252e-16,252200001351-0025003001-0550005103
